iter	MAE
635	0.003638373834
636	0.003638303358
637	0.003637955094
638	0.003637876003
639	0.003637869446
640	0.003637831401
641	0.003637824528
642	0.003637822705
643	0.003637812863
644	0.003637812679
645	0.003637808919
646	0.003637801501
647	0.003637786704
648	0.003637773811
649	0.00363766043
650	0.003637648831
651	0.003637118861
652	0.003637116142
653	0.003636901211
654	0.00363658512
655	0.003636558196
656	0.003636487479
657	0.003636475822
658	0.00363644144
659	0.003636416611
660	0.003636406878
661	0.003636355183
662	0.003636187295
663	0.003636074434
664	0.003636053295
665	0.003635874366
666	0.003635846823
667	0.003635829608
668	0.003635798173
669	0.003635644123
670	0.003635541784
671	0.003635365923
672	0.003635087264
673	0.003634820882
674	0.003634817959
675	0.003634817515
676	0.003634817146
677	0.003634628428
678	0.003633805239
679	0.003633090571
680	0.003632346094
681	0.003632005006
682	0.003631300703
683	0.003630927466
684	0.003630381224
685	0.003630134889
686	0.003630028378
687	0.003629799087
688	0.003629515597
689	0.003629184056
690	0.003629000264
691	0.00362897254
692	0.003628871458
693	0.003628201115
694	0.003628200321
695	0.003628169231
696	0.003628159383
697	0.00362805716
698	0.003628056584
699	0.003628054183
700	0.003628042091
701	0.003628041786
702	0.003627964259
703	0.003627964114
704	0.003627960558
705	0.003627960391
706	0.003627920697
707	0.003627803287
708	0.003627699421
709	0.003627643782
710	0.003627601121
711	0.003627385554
712	0.003627286298
713	0.003627123931
714	0.003626723389
715	0.003626653537
716	0.003626642807
717	0.003626517399
718	0.003626379491
719	0.003626319741
720	0.003626221785
721	0.003626213953
722	0.003626198906
723	0.003626187961
724	0.003626166276
725	0.003625363093
726	0.003625038848
727	0.003624958052
728	0.003624864722
729	0.003624796231
730	0.003624602944
731	0.003624452814
732	0.003624414487
733	0.003624045882
734	0.0036234784
735	0.003623302522
736	0.003623259031
737	0.003622731482
738	0.003622425473
739	0.003621826012
740	0.00362157399
741	0.003621415261
742	0.003621170042
743	0.003620976714
744	0.003620780799
745	0.003620506595
746	0.003620446368
747	0.003620275396
748	0.003620126213
749	0.003619981671
750	0.003619820469
751	0.003619409573
752	0.003619220579
753	0.003618944152
754	0.003618827811
755	0.003618581934
756	0.003618562996
757	0.00361848752
758	0.003618353967
759	0.003618353865
760	0.003618332378
761	0.003618277447
762	0.003618261509
763	0.003618241811
764	0.003618217049
765	0.003618126932
766	0.003618101751
767	0.003618070632
768	0.00361806659
769	0.003617841972
770	0.003617674315
771	0.003617499334
772	0.00361728711
773	0.003617009048
774	0.003616493067
775	0.00361628276
776	0.003615695399
777	0.003615495648
778	0.003615321832
779	0.003615137517
780	0.003614986138
781	0.003614776089
782	0.003614753506
783	0.003614426177
784	0.003614405053
785	0.003613895355
786	0.003613614851
787	0.003613234786
788	0.003613058051
789	0.003612982179
790	0.003612741842
791	0.003612339181
792	0.003612111899
793	0.003612004356
794	0.00361198842
795	0.003611946307
796	0.003611904894
797	0.003611782916
798	0.003611375796
799	0.003611355882
800	0.003611332197
801	0.003611282462
802	0.003611264077
803	0.003611191949
804	0.003611182953
805	0.003611091673
806	0.003611063092
807	0.003610824371
808	0.003610659914
809	0.003610606686
810	0.003610594989
811	0.003610403893
812	0.00361013095
813	0.003609754433
814	0.003609749884
815	0.003609702275
816	0.003609629481
817	0.003609591032
818	0.003609581431
819	0.003609438244
820	0.003609432569
821	0.003609156738
822	0.003609153229
823	0.003609115173
824	0.003609077135
825	0.003609056223
826	0.003609053634
827	0.003608977304
828	0.003608882022
829	0.003608831327
830	0.003608825108
831	0.003608814972
832	0.003608811478
833	0.003608802918
834	0.003608802426
835	0.003608799412
836	0.003608779273
837	0.003608722836
838	0.003608717755
839	0.00360852982
840	0.003608457833
841	0.003608309117
842	0.003608305316
843	0.003608282112
844	0.003608145452
845	0.003608140927
846	0.003608133895
847	0.003608108861
848	0.003608087255
849	0.003607988726
850	0.003607938431
851	0.00360791199
852	0.003607911318
853	0.003607812374
854	0.003607669335
855	0.003607647083
856	0.003607600384
857	0.003607562359
858	0.003607368994
859	0.003607365669
860	0.003607363437
861	0.003607360694
862	0.003607360141
863	0.00360708441
864	0.003606995928
865	0.00360695874
866	0.003606762989
867	0.00360669246
868	0.003606393002
869	0.00360637906
870	0.003606355294
871	0.003606297406
872	0.003606073566
873	0.003605862926
874	0.003605570095
875	0.00360535289
876	0.003605079966
877	0.003605070123
878	0.003604936296
879	0.00360492947
880	0.003604759684
881	0.003604722344
882	0.003604677017
883	0.003604640247
884	0.00360455583
885	0.003604328835
886	0.003603815757
887	0.003603808493
888	0.003603583965
889	0.003603448576
890	0.003603409091
891	0.00360335714
892	0.003603184747
893	0.003603131984
894	0.003603047807
895	0.003602970682
896	0.0036027015
897	0.003602421507
898	0.003602316202
899	0.00360231539
900	0.00360231521
901	0.003602315038
902	0.003602314603
903	0.003602193138
904	0.003601781617
905	0.003601527555
906	0.003601388032
907	0.003601295639
908	0.003601287132
909	0.003601155449
910	0.003601150182
911	0.003601131784
912	0.003600980713
913	0.003600976204
914	0.003600972724
915	0.003600896772
916	0.0036008282
917	0.003600486468
918	0.003600256091
919	0.003600177994
920	0.003600038108
921	0.003599928692
922	0.003599916641
923	0.003599899744
924	0.003599895821
925	0.00359982545
926	0.003599766876
927	0.00359974545
928	0.00359971474
929	0.003599709784
930	0.003599538363
931	0.003599532292
932	0.003599510908
933	0.003599495149
934	0.00359948344
935	0.003599403764
936	0.003599285638
937	0.003599276337
938	0.003599192604
939	0.003599187022
940	0.003599167929
941	0.003599048969
942	0.003599012025
943	0.003599000778
944	0.003598975467
945	0.003598962314
946	0.003598934843
947	0.003598926169
948	0.0035989104
949	0.003598783551
950	0.003598742987
951	0.00359873186
952	0.00359872392
953	0.003598682351
954	0.003598588409
955	0.003598533553
956	0.003598403362
957	0.003598387922
958	0.003598348178
959	0.003598346185
960	0.003598341092
961	0.003598273981
962	0.003597804778
963	0.003597587222
964	0.003597510691
965	0.003597446836
966	0.00359736791
967	0.003597361268
968	0.003597350846
969	0.003597321937
970	0.003597191763
971	0.003597191575
972	0.003597046471
973	0.003596803441
974	0.0035967612
975	0.003596517574
976	0.003596517149
977	0.003596515706
978	0.003596441089
979	0.003596359838
980	0.003596319829
981	0.003596225564
982	0.003596177405
983	0.003596127714
984	0.00359610778
985	0.003596091312
986	0.003596091317
987	0.003596091105
988	0.003596081425
989	0.003596079989
990	0.003595958932
991	0.003595874158
992	0.003595815404
993	0.00359574253
994	0.003595684903
995	0.00359567294
996	0.003595630411
997	0.003595590071
998	0.003595544045
999	0.003595525505
1000	0.003595510095
1001	0.003595484498
1002	0.003595400892
1003	0.003595297588
1004	0.003595095409
1005	0.003595073087
1006	0.003595020009
1007	0.003595019449
1008	0.003595004962
1009	0.003594995541
1010	0.003594817384
1011	0.003594771891
1012	0.003594656472
1013	0.003594453187
1014	0.003594446867
1015	0.003594429256
1016	0.003594396098
1017	0.003594380543
1018	0.003594369613
1019	0.003594225277
1020	0.003593965303
1021	0.00359394825
1022	0.00359370022
1023	0.003593682173
1024	0.003593666736
1025	0.00359344643
1026	0.003593415755
1027	0.003593355725
1028	0.003593312142
1029	0.003593304127
1030	0.003593291623
1031	0.003593286537
1032	0.003593021658
1033	0.003592854362
1034	0.003592754757
1035	0.003592564427
1036	0.003592424224
1037	0.003592279657
1038	0.003592119731
1039	0.003592007677
1040	0.003591831273
1041	0.00359173786
1042	0.003591372642
1043	0.00359116807
1044	0.003590795399
1045	0.003590326686
1046	0.003590069477
1047	0.003589853707
1048	0.003589046099
1049	0.003588889786
1050	0.003588568013
1051	0.003588330995
1052	0.003587925346
1053	0.003587708448
1054	0.003587644019
1055	0.003587338116
1056	0.003587257045
1057	0.00358719928
1058	0.003587147772
1059	0.003587138973
1060	0.003586890732
1061	0.003586843098
1062	0.003586737389
1063	0.003586635359
1064	0.00358642978
1065	0.003586410747
1066	0.003586309371
1067	0.00358622264
1068	0.003586166773
1069	0.003585562572
1070	0.00358506274
1071	0.003584861704
1072	0.003584663822
1073	0.003584371989
1074	0.003584254169
1075	0.003584090299
1076	0.003584033824
1077	0.003583653495
1078	0.00358353333
1079	0.003583497688
1080	0.003583495631
1081	0.003583492665
1082	0.00358349069
1083	0.003583475806
1084	0.003583475733
1085	0.00358347566
1086	0.003583338688
1087	0.003583331387
1088	0.003583307617
1089	0.003583287314
1090	0.003583217371
1091	0.003583075507
1092	0.003582960199
1093	0.003582960042
1094	0.003582948894
1095	0.003582768854
1096	0.003582768667
1097	0.003582614392
1098	0.003582554228
1099	0.00358251025
1100	0.003582510171
1101	0.003582298607
1102	0.003582298156
1103	0.003582297297
1104	0.003582259037
1105	0.003582191613
1106	0.003581919243
1107	0.003581525237
1108	0.003581445962
1109	0.00358144588
1110	0.003581445788
1111	0.003581413805
1112	0.003581401195
1113	0.003581401085
1114	0.003581355778
1115	0.003581355424
1116	0.003581316011
1117	0.003581315902
1118	0.003581315017
1119	0.003581276934
1120	0.003581207273
1121	0.00358113813
1122	0.00358107029
1123	0.003580805927
1124	0.003580795868
1125	0.003580688406
1126	0.003580688232
1127	0.003580659996
1128	0.003580645184
1129	0.003580640707
1130	0.003580518612
1131	0.00358040218
1132	0.003580298898
1133	0.003580193271
1134	0.003580061966
1135	0.003579926814
1136	0.003579889082
1137	0.003579781598
1138	0.003579751061
1139	0.003579579403
1140	0.003579453724
1141	0.003579327387
1142	0.003579256807
1143	0.003579243819
1144	0.003579168669
1145	0.003579105711
1146	0.003578976942
1147	0.00357893656
1148	0.00357889806
1149	0.003578886493
1150	0.003578803895
1151	0.003578753391
1152	0.003578750471
1153	0.003578725248
1154	0.00357871915
1155	0.003578712683
1156	0.003578649791
1157	0.003578631784
1158	0.003578630712
1159	0.003578567318
1160	0.003578556444
1161	0.003578537991
1162	0.003578514596
1163	0.003578497136
1164	0.00357823205
1165	0.003578129323
1166	0.003578120903
1167	0.003578113597
1168	0.003578107544
1169	0.003578097827
1170	0.003578092021
1171	0.003578084091
1172	0.003578080774
1173	0.00357807971
1174	0.003578078446
1175	0.003577866028
1176	0.003577379139
1177	0.003577210917
1178	0.003577184303
1179	0.003576780302
1180	0.003576693179
1181	0.003576677272
1182	0.003576592643
1183	0.003576564127
1184	0.003576420072
1185	0.003576412553
1186	0.003576385578
1187	0.003576325708
1188	0.003576300865
1189	0.003576284873
1190	0.003576237042
1191	0.00357622252
1192	0.003576213108
1193	0.003576203052
1194	0.003576193079
1195	0.003576191201
1196	0.003576189484
1197	0.003575738343
1198	0.003575735256
1199	0.003575643581
1200	0.003575573495
1201	0.003575564992
1202	0.003575561262
1203	0.003575533505
1204	0.003575529381
1205	0.003575366884
1206	0.003575349429
1207	0.00357521511
1208	0.003575214472
1209	0.003575211833
1210	0.003575122799
1211	0.003574968721
1212	0.003574966202
1213	0.00357495167
1214	0.00357476494
1215	0.003574751659
1216	0.003574740233
1217	0.00357473305
1218	0.003574717281
1219	0.00357465272
1220	0.003574642181
1221	0.003574616427
1222	0.003574599466
1223	0.00357459694
1224	0.0035745632
1225	0.003574550525
1226	0.003574545395
1227	0.003574443726
1228	0.003574314721
1229	0.003574283215
1230	0.003574204228
1231	0.00357412409
1232	0.003574110326
1233	0.00357406125
1234	0.003574048636
1235	0.00357394362
1236	0.003573935566
1237	0.003573902302
1238	0.003573852228
1239	0.003573823426
1240	0.003573815059
1241	0.003573803779
1242	0.003573642718
1243	0.003573633414
1244	0.003573548291
1245	0.003573468059
1246	0.003573407548
1247	0.003573343489
1248	0.003573326945
1249	0.003573291294
1250	0.003573248957
1251	0.003573167346
1252	0.00357311528
1253	0.003573086116
1254	0.003573045192
1255	0.003573034956
1256	0.003572995104
1257	0.003572962025
1258	0.003572932251
1259	0.003572905746
1260	0.003572870993
1261	0.003572821341
1262	0.003572769418
1263	0.003572717981
1264	0.003572680428
1265	0.003572652494
1266	0.003572601579
1267	0.003572294064
1268	0.003572190217
1269	0.003572124895
1270	0.003572081694
1271	0.003571922851
1272	0.003571894516
1273	0.003571412703
1274	0.003570990085
1275	0.00357078986
1276	0.003570172931
1277	0.003569771019
1278	0.003569678788
1279	0.003569464897
1280	0.003569343345
1281	0.003569196014
1282	0.00356909521
1283	0.003569068408
1284	0.003568743298
1285	0.003568655032
1286	0.003568599613
1287	0.003568471808
1288	0.003568463109
1289	0.003568461865
1290	0.003568405749
1291	0.003568399875
1292	0.003568399806
1293	0.003568144019
1294	0.003567885363
1295	0.003567429812
1296	0.003567364462
1297	0.003567333799
1298	0.003567060226
1299	0.003566684241
1300	0.00356667576
1301	0.003566310136
1302	0.003565903849
1303	0.003565462413
1304	0.003565363071
1305	0.003565335527
1306	0.003565227357
1307	0.003565120775
1308	0.003565073423
1309	0.003564906785
1310	0.003564760528
1311	0.003564698175
1312	0.003564655716
1313	0.003564620556
1314	0.003564601665
1315	0.003564524521
1316	0.003564503969
1317	0.00356445638
1318	0.003564356329
1319	0.00356406375
1320	0.00356390726
1321	0.003563868815
1322	0.003563636335
1323	0.003563631898
1324	0.003563630079
1325	0.00356346791
1326	0.003563412206
1327	0.003563399637
1328	0.003563393289
1329	0.003563384481
1330	0.003563337562
1331	0.003563311718
1332	0.003563309692
1333	0.003563306615
1334	0.003563303774
1335	0.003563293535
1336	0.0035632908
1337	0.003563261996
1338	0.003563238305
1339	0.003563231503
1340	0.003563158892
1341	0.003563150744
1342	0.00356280793
1343	0.00356256644
1344	0.003562279808
1345	0.00356209253
1346	0.003562088465
1347	0.003562045224
1348	0.003562034293
1349	0.003561913858
1350	0.003561904968
1351	0.003561891773
1352	0.003561891407
1353	0.003561760764
1354	0.003561732685
1355	0.003561713532
1356	0.003561657021
1357	0.003561629924
1358	0.003561586822
1359	0.003561586541
1360	0.003561577234
1361	0.003561126607
1362	0.003561116898
1363	0.003561072873
1364	0.003560924762
1365	0.003560839227
1366	0.003560838642
1367	0.003560752592
1368	0.003560673544
1369	0.003560668752
1370	0.003560601673
1371	0.003560525927
1372	0.003560470293
1373	0.003560431169
1374	0.003560417387
1375	0.003560362928
1376	0.00356035183
1377	0.003560227312
1378	0.003560137125
1379	0.003560118828
1380	0.003560074467
1381	0.003559948203
1382	0.003559838617
1383	0.003559731841
1384	0.00355950169
1385	0.003559336948
1386	0.003559315897
1387	0.003559089092
1388	0.003558765588
1389	0.003558764549
1390	0.003558553271
1391	0.003558532713
1392	0.003558465485
1393	0.00355845688
1394	0.003558396509
1395	0.003558393871
1396	0.003558336089
1397	0.003558333896
1398	0.003558304801
1399	0.003558172694
1400	0.003558163551
1401	0.003558156092
1402	0.003557725523
1403	0.003557675624
1404	0.003557543808
1405	0.003557451025
1406	0.003557359537
1407	0.003557269641
1408	0.003557181162
1409	0.003557160406
1410	0.003557069464
1411	0.003557000224
1412	0.003556904093
1413	0.003556874132
1414	0.003556869738
1415	0.003556759027
1416	0.003556607957
1417	0.003556472451
1418	0.003556462574
1419	0.003556407364
1420	0.003556364491
1421	0.003556363096
1422	0.003556131958
1423	0.003556131311
1424	0.003556130911
1425	0.003556108034
1426	0.003556082542
1427	0.003556015613
1428	0.003555935368
1429	0.003555901357
1430	0.003555785834
1431	0.003555749499
1432	0.003555746506
1433	0.003555688235
1434	0.003555687584
1435	0.003555681097
1436	0.003555638256
1437	0.003555635974
1438	0.00355562953
1439	0.00355562561
1440	0.003555620619
1441	0.003555610245
1442	0.003555607256
1443	0.003555599718
1444	0.003555314815
1445	0.003555314678
1446	0.003555314555
1447	0.003555262976
1448	0.003555261793
1449	0.003555222039
1450	0.003555149355
1451	0.003555034756
1452	0.003554904793
1453	0.003554725572
1454	0.003554587434
1455	0.003554519999
1456	0.003554428654
1457	0.003554398659
1458	0.003554230154
1459	0.003554184108
1460	0.0035541413
1461	0.003554101193
1462	0.00355409162
1463	0.003554035517
1464	0.003553913219
1465	0.003553912977
1466	0.003553883333
1467	0.003553763799
1468	0.003553750665
1469	0.003553729254
1470	0.003553688647
1471	0.003553663596
1472	0.00355352324
1473	0.003553407906
1474	0.003553405522
1475	0.003553395964
1476	0.003553375673
1477	0.003553338815
1478	0.003553300404
1479	0.003553291087
1480	0.00355319877
1481	0.003553151762
1482	0.003552986777
1483	0.003552895541
1484	0.003552878028
1485	0.003552835132
1486	0.003552776752
1487	0.003552745465
1488	0.003552707756
1489	0.003552618583
1490	0.00355255019
1491	0.003552497123
1492	0.003552454922
1493	0.003552426689
1494	0.003552221057
1495	0.003552141982
1496	0.00355206105
1497	0.003552037881
